,depths,Eu_480.0,Ed_480.0,Eo_480.0,Eod_480.0,Eou_480.0,a_480.0,b_480.0,bb_480.0,Kd_480.0,Eu_540.0,Ed_540.0,Eo_540.0,Eod_540.0,Eou_540.0,a_540.0,b_540.0,bb_540.0,Kd_540.0,Eu_600.0,Ed_600.0,Eo_600.0,Eod_600.0,Eou_600.0,a_600.0,b_600.0,bb_600.0,Kd_600.0,g
71,0.7,0.0090806,0.017534,0.052921,0.032882,0.020039,0.06,103.0,0.43672,0.96625,0.0068998,0.01394,0.041321,0.026005,0.015315,0.09,103.0,0.43672,1.0582,0.0049636,0.010593,0.030731,0.019636,0.011095,0.13,103.0,0.43672,1.1743,0.98
72,0.71,0.0089435,0.017365,0.052313,0.032554,0.019759,0.06,103.0,0.43672,0.96822,0.0067898,0.013792,0.04081,0.025722,0.015088,0.09,103.0,0.43672,1.0627,0.0048792,0.010469,0.030319,0.0194,0.010919,0.13,103.0,0.43672,1.1805,0.98
73,0.72,0.0088068,0.017197,0.051707,0.032228,0.01948,0.06,103.0,0.43672,0.9752,0.0066801,0.013646,0.040303,0.025441,0.014862,0.09,103.0,0.43672,1.0659,0.0047953,0.010346,0.02991,0.019166,0.010744,0.13,103.0,0.43672,1.1855,0.98
74,0.73,0.0086704,0.01703,0.051104,0.031902,0.019201,0.06,103.0,0.43672,0.97896,0.0065708,0.013501,0.039798,0.025161,0.014637,0.09,103.0,0.43672,1.0728,0.0047119,0.010224,0.029504,0.018934,0.01057,0.13,103.0,0.43672,1.1896,0.98
75,0.74,0.0085345,0.016864,0.050502,0.031579,0.018923,0.06,103.0,0.43672,0.98684,0.006462,0.013357,0.039296,0.024883,0.014413,0.09,103.0,0.43672,1.0806,0.0046289,0.010103,0.029101,0.018703,0.010397,0.13,103.0,0.43672,1.1919,0.98
76,0.75,0.0083989,0.016698,0.049903,0.031256,0.018647,0.06,103.0,0.43672,0.98875,0.0063536,0.013213,0.038796,0.024606,0.01419,0.09,103.0,0.43672,1.0832,0.0045464,0.0099826,0.0287,0.018475,0.010226,0.13,103.0,0.43672,1.1972,0.98
77,0.76,0.0082637,0.016533,0.049305,0.030935,0.01837,0.06,103.0,0.43672,0.99543,0.0062457,0.01307,0.038299,0.024332,0.013968,0.09,103.0,0.43672,1.0874,0.0044643,0.0098635,0.028302,0.018248,0.010055,0.13,103.0,0.43672,1.2049,0.98
78,0.77,0.0081288,0.016369,0.04871,0.030615,0.018095,0.06,103.0,0.43672,1.0006,0.0061381,0.012929,0.037804,0.024058,0.013746,0.09,103.0,0.43672,1.0955,0.0043826,0.0097453,0.027907,0.018022,0.0098848,0.13,103.0,0.43672,1.2088,0.98
79,0.78,0.0079943,0.016205,0.048117,0.030297,0.017821,0.06,103.0,0.43672,1.0104,0.0060309,0.012788,0.037312,0.023786,0.013526,0.09,103.0,0.43672,1.0985,0.0043013,0.009628,0.027515,0.017799,0.0097158,0.13,103.0,0.43672,1.2127,0.98
80,0.79,0.0078601,0.016042,0.047526,0.02998,0.017547,0.06,103.0,0.43672,1.012,0.0059241,0.012648,0.036822,0.023516,0.013306,0.09,103.0,0.43672,1.1036,0.0042204,0.0095116,0.027125,0.017577,0.0095477,0.13,103.0,0.43672,1.2176,0.98
81,0.8,0.0077262,0.01588,0.046937,0.029663,0.017274,0.06,103.0,0.43672,1.0178,0.0058177,0.012508,0.036334,0.023248,0.013087,0.09,103.0,0.43672,1.1113,0.0041399,0.0093961,0.026737,0.017357,0.0093805,0.13,103.0,0.43672,1.2241,0.98
82,0.81,0.0075927,0.015719,0.04635,0.029349,0.017001,0.06,103.0,0.43672,1.0269,0.0057117,0.01237,0.035849,0.02298,0.012869,0.09,103.0,0.43672,1.1164,0.0040598,0.0092815,0.026352,0.017138,0.0092141,0.13,103.0,0.43672,1.228,0.98
83,0.82,0.0074595,0.015558,0.045765,0.029035,0.01673,0.06,103.0,0.43672,1.0346,0.005606,0.012232,0.035366,0.022715,0.012652,0.09,103.0,0.43672,1.1225,0.0039801,0.0091678,0.02597,0.016921,0.0090486,0.13,103.0,0.43672,1.235,0.98
84,0.83,0.0073266,0.015397,0.045182,0.028723,0.016459,0.06,103.0,0.43672,1.0387,0.0055007,0.012095,0.034886,0.022451,0.012435,0.09,103.0,0.43672,1.1274,0.0039008,0.009055,0.02559,0.016706,0.0088839,0.13,103.0,0.43672,1.2403,0.98
85,0.84,0.007194,0.015238,0.0446,0.028412,0.016188,0.06,103.0,0.43672,1.0442,0.0053958,0.011959,0.034407,0.022188,0.012219,0.09,103.0,0.43672,1.1329,0.0038218,0.008943,0.025212,0.016492,0.00872,0.13,103.0,0.43672,1.2469,0.98
86,0.85,0.0070617,0.015079,0.044021,0.028102,0.015918,0.06,103.0,0.43672,1.0514,0.0052911,0.011824,0.033931,0.021926,0.012004,0.09,103.0,0.43672,1.142,0.0037432,0.0088318,0.024837,0.01628,0.0085569,0.13,103.0,0.43672,1.2548,0.98
87,0.86,0.0069297,0.014921,0.043443,0.027794,0.015649,0.06,103.0,0.43672,1.0585,0.0051869,0.011689,0.033456,0.021666,0.01179,0.09,103.0,0.43672,1.1482,0.0036649,0.0087215,0.024464,0.016069,0.0083945,0.13,103.0,0.43672,1.2615,0.98
88,0.87,0.006798,0.014763,0.042867,0.027486,0.015381,0.06,103.0,0.43672,1.0662,0.0050829,0.011555,0.032984,0.021408,0.011576,0.09,103.0,0.43672,1.1538,0.003587,0.008612,0.024093,0.01586,0.0082328,0.13,103.0,0.43672,1.2665,0.98
89,0.88,0.0066665,0.014606,0.042293,0.02718,0.015113,0.06,103.0,0.43672,1.0729,0.0049793,0.011422,0.032514,0.021151,0.011364,0.09,103.0,0.43672,1.1641,0.0035094,0.0085034,0.023724,0.015653,0.0080719,0.13,103.0,0.43672,1.2747,0.98
90,0.89,0.0065354,0.01445,0.04172,0.026875,0.014845,0.06,103.0,0.43672,1.0809,0.0048759,0.01129,0.032046,0.020895,0.011151,0.09,103.0,0.43672,1.1698,0.0034321,0.0083955,0.023358,0.015446,0.0079117,0.13,103.0,0.43672,1.2797,0.98
