,depths,Eu_480.0,Ed_480.0,Eo_480.0,Eod_480.0,Eou_480.0,a_480.0,b_480.0,bb_480.0,Kd_480.0,Eu_540.0,Ed_540.0,Eo_540.0,Eod_540.0,Eou_540.0,a_540.0,b_540.0,bb_540.0,Kd_540.0,Eu_600.0,Ed_600.0,Eo_600.0,Eod_600.0,Eou_600.0,a_600.0,b_600.0,bb_600.0,Kd_600.0,g
70,0.69,0.020502,0.032823,0.1064,0.06259,0.043813,0.06,480.0,1.008,1.7431,0.016501,0.027382,0.087504,0.052042,0.035461,0.0775,480.0,1.008,1.8703,0.010318,0.018582,0.057478,0.035033,0.022446,0.145,480.0,1.008,2.1997,0.99
71,0.7,0.019995,0.032253,0.10425,0.061466,0.042786,0.06,480.0,1.008,1.7656,0.016058,0.026872,0.085601,0.05104,0.034561,0.0775,480.0,1.008,1.8907,0.0099941,0.018176,0.056025,0.034244,0.021782,0.145,480.0,1.008,2.2259,0.99
72,0.71,0.01949,0.031686,0.10211,0.06035,0.041762,0.06,480.0,1.008,1.7848,0.015617,0.026365,0.08371,0.050045,0.033665,0.0775,480.0,1.008,1.9185,0.0096726,0.017774,0.054586,0.033463,0.021122,0.145,480.0,1.008,2.2454,0.99
73,0.72,0.018987,0.031122,0.099982,0.059239,0.040743,0.06,480.0,1.008,1.808,0.015178,0.025862,0.081829,0.049056,0.032773,0.0775,480.0,1.008,1.9385,0.0093536,0.017377,0.053159,0.032691,0.020468,0.145,480.0,1.008,2.2752,0.99
74,0.73,0.018486,0.030562,0.097861,0.058134,0.039727,0.06,480.0,1.008,1.8317,0.014741,0.025362,0.079959,0.048074,0.031885,0.0775,480.0,1.008,1.9624,0.0090368,0.016984,0.051745,0.031927,0.019818,0.145,480.0,1.008,2.3009,0.99
75,0.74,0.017986,0.030005,0.09575,0.057035,0.038715,0.06,480.0,1.008,1.8559,0.014305,0.024866,0.078098,0.047098,0.031,0.0775,480.0,1.008,1.989,0.0087222,0.016596,0.050343,0.031171,0.019172,0.145,480.0,1.008,2.3312,0.99
76,0.75,0.017489,0.02945,0.093646,0.055941,0.037705,0.06,480.0,1.008,1.879,0.013872,0.024373,0.076246,0.046128,0.030119,0.0775,480.0,1.008,2.0194,0.0084096,0.016211,0.048952,0.030422,0.01853,0.145,480.0,1.008,2.3618,0.99
77,0.76,0.016993,0.028898,0.09155,0.054852,0.036698,0.06,480.0,1.008,1.9057,0.01344,0.023883,0.074402,0.045163,0.029239,0.0775,480.0,1.008,2.047,0.0080988,0.01583,0.047571,0.02968,0.017891,0.145,480.0,1.008,2.3958,0.99
78,0.77,0.016498,0.02835,0.08946,0.053768,0.035692,0.06,480.0,1.008,1.9358,0.01301,0.023395,0.072564,0.044203,0.028361,0.0775,480.0,1.008,2.0771,0.0077897,0.015453,0.046197,0.028944,0.017253,0.145,480.0,1.008,2.4298,0.99
79,0.78,0.016005,0.027803,0.087374,0.052688,0.034686,0.06,480.0,1.008,1.9643,0.01258,0.022911,0.070731,0.043247,0.027484,0.0775,480.0,1.008,2.1121,0.007482,0.01508,0.044829,0.028213,0.016616,0.145,480.0,1.008,2.4691,0.99
80,0.79,0.015512,0.027259,0.085287,0.051611,0.033677,0.06,480.0,1.008,1.9978,0.012152,0.022428,0.068897,0.042294,0.026602,0.0775,480.0,1.008,2.1491,0.0071752,0.014709,0.043461,0.027487,0.015974,0.145,480.0,1.008,2.5151,0.99
81,0.8,0.015032,0.026728,0.08323,0.050553,0.032677,0.06,240.0,0.504,1.0723,0.011735,0.021958,0.067085,0.041358,0.025727,0.0775,240.0,0.504,1.1703,0.0068766,0.014347,0.0421,0.02677,0.015331,0.145,240.0,0.504,1.4202,0.99
